alpha,gamma,h,T_max,seed,N,loss_final,err_vs_yext_inf,residual_inf,residual_int_inf,residual_full_inf,L1_consistency_err,iters_adam,wall_time_s
1.9,3.9,0.0125,30.0,4,2400,3.003154452780181e-09,0.001136484051870168,0.0016918611446830045,0.0016918611446830045,0.0016918611446830045,0.008267745690218486,8000,71.18676972389221
1.9,4.4,0.4,30.0,0,75,0.001509288633324813,0.03131308052792856,0.1944740390253997,0.1944740390253997,0.1944740390253997,0.4822513647619402,8000,3.931936025619507
1.9,4.4,0.4,30.0,1,75,0.001508726119030524,0.024895932456759064,0.1943891569211175,0.1943891569211175,0.1943891569211175,0.4822513647619402,8000,4.237459897994995
1.9,4.4,0.4,30.0,2,75,0.0015089275044746961,0.02537312450968149,0.19443363488770374,0.19443363488770374,0.19443363488770374,0.4822513647619402,8000,3.9247939586639404
1.9,4.4,0.4,30.0,3,75,0.0015088343815358003,0.023196327170466227,0.1944393567300313,0.1944393567300313,0.1944393567300313,0.4822513647619402,8000,3.922200918197632
1.9,4.4,0.4,30.0,4,75,0.001508722200087243,0.020658909999684068,0.19438940089257803,0.19438940089257803,0.19438940089257803,0.4822513647619402,8000,3.083178997039795
1.9,4.4,0.2,30.0,0,150,0.00020603625990657607,0.013996702074311473,0.10162858034177741,0.10162858034177741,0.10162858034177741,0.22383156904971002,8000,4.366042137145996
1.9,4.4,0.2,30.0,1,150,0.00020614046540983754,0.01099196294027821,0.10169515802123225,0.10169515802123225,0.10169515802123225,0.22383156904971002,8000,4.375075817108154
1.9,4.4,0.2,30.0,2,150,0.0002061977753051484,0.00961045379763227,0.10169781967723396,0.10169781967723396,0.10169781967723396,0.22383156904971002,8000,4.375700950622559
1.9,4.4,0.2,30.0,3,150,0.0002059773566418797,0.014650514796347922,0.10156961546592841,0.10156961546592841,0.10156961546592841,0.22383156904971002,8000,4.963315963745117
1.9,4.4,0.2,30.0,4,150,0.00020597159467184405,0.012206627322959324,0.10157827408123682,0.10157827408123682,0.10157827408123682,0.22383156904971002,8000,3.410773992538452
1.9,4.4,0.1,30.0,0,300,1.6027513663568803e-05,0.00881219468378025,0.040176441501600824,0.040176441501600824,0.040176441501600824,0.06764603103969724,8000,5.782331943511963
1.9,4.4,0.1,30.0,1,300,1.627551344595298e-05,0.00750191347325832,0.04063461896238074,0.04063461896238074,0.04063461896238074,0.06764603103969724,8000,5.786786079406738
1.9,4.4,0.1,30.0,2,300,1.6387545028646832e-05,0.006309843452813629,0.04090215413656351,0.04090215413656351,0.04090215413656351,0.06764603103969724,8000,5.771935224533081
1.9,4.4,0.1,30.0,3,300,1.5866155735121932e-05,0.002947293660129486,0.03975609660973156,0.03975609660973156,0.03975609660973156,0.06764603103969724,8000,6.524065017700195
1.9,4.4,0.1,30.0,4,300,1.6225217524067885e-05,0.004013886069065914,0.04062326823758167,0.04062326823758167,0.04062326823758167,0.06764603103969724,8000,5.736495018005371
1.9,4.4,0.05,30.0,0,600,1.6764636777945726e-06,0.007679080047123532,0.015523049679102341,0.015523049679102341,0.015523049679102341,0.02583431410207626,8000,8.691105127334595
1.9,4.4,0.05,30.0,1,600,1.3247051829346432e-06,0.007683319388972931,0.015247789073049911,0.015247789073049911,0.015247789073049911,0.02583431410207626,8000,8.705068111419678
1.9,4.4,0.05,30.0,2,600,1.1393597469749105e-06,0.0034557977664861905,0.014793432417321117,0.014793432417321117,0.014793432417321117,0.02583431410207626,8000,8.510102033615112
1.9,4.4,0.05,30.0,3,600,1.2369310390762393e-06,0.00803303865975187,0.015076600148539954,0.015076600148539954,0.015076600148539954,0.02583431410207626,8000,8.722251176834106
1.9,4.4,0.05,30.0,4,600,1.2314956167072435e-06,0.0028123228503606768,0.015117911587096966,0.015117911587096966,0.015117911587096966,0.02583431410207626,8000,8.519091129302979
1.9,4.4,0.025,30.0,0,1200,1.2127480816005407e-07,0.004273959184431075,0.006999990334543016,0.006999990334543016,0.006999990334543016,0.01562659386202736,8000,26.53767490386963
1.9,4.4,0.025,30.0,1,1200,1.1735708261715468e-07,0.005720520444823629,0.0064846000237204215,0.0064846000237204215,0.0064846000237204215,0.01562659386202736,8000,26.488922119140625
1.9,4.4,0.025,30.0,2,1200,1.010172965123597e-07,0.002403390031206293,0.00598849953415681,0.00598849953415681,0.00598849953415681,0.01562659386202736,8000,25.85625696182251
1.9,4.4,0.025,30.0,3,1200,1.1254532103619157e-07,0.0055850820481863905,0.0060004896881542535,0.0060004896881542535,0.0060004896881542535,0.01562659386202736,8000,26.536961793899536
1.9,4.4,0.025,30.0,4,1200,9.447890613733284e-08,0.0016226999196097547,0.005570116108354006,0.005570116108354006,0.005570116108354006,0.01562659386202736,8000,25.42394995689392
1.9,4.4,0.0125,30.0,0,2400,2.0509407329314845e-08,0.005741209054640234,0.002716934504584323,0.002716934504584323,0.002716934504584323,0.00913124918421293,8000,93.46812391281128
1.9,4.4,0.0125,30.0,1,2400,9.729184872263708e-09,0.004491940186159782,0.0023799291486747975,0.0023799291486747975,0.0023799291486747975,0.00913124918421293,8000,72.08561086654663
1.9,4.4,0.0125,30.0,2,2400,4.7409005303855515e-09,0.0012708547728518538,0.0020982299624843215,0.0020982299624843215,0.0020982299624843215,0.00913124918421293,8000,71.37302017211914
1.9,4.4,0.0125,30.0,3,2400,9.60990403542466e-09,0.0037616459290093496,0.0023848943450901494,0.0023848943450901494,0.0023848943450901494,0.00913124918421293,8000,89.80889987945557
1.9,4.4,0.0125,30.0,4,2400,4.65537133337422e-09,0.0008356362386748029,0.002078856544019625,0.002078856544019625,0.002078856544019625,0.00913124918421293,8000,71.47859907150269
